Source,Target,Weight
MTBLS204,MTBLS467,0.23333333333333334
MTBLS204,MTBLS5462,0.21875
MTBLS204,MTBLS5543,0.20588235294117646
MTBLS204,MTBLS686,0.25925925925925924
MTBLS204,MTBLS702,0.21212121212121213
MTBLS204,MTBLS730,0.26666666666666666
MTBLS204,MTBLS833,0.25
MTBLS204,MTBLS834,0.25
MTBLS2040,MTBLS832,0.22727272727272727
MTBLS205,MTBLS220,0.23076923076923078
MTBLS205,MTBLS221,0.5128205128205128
MTBLS205,MTBLS2215,0.21212121212121213
MTBLS205,MTBLS284,0.25
MTBLS205,MTBLS3320,0.25
MTBLS205,MTBLS3786,0.24242424242424243
MTBLS205,MTBLS406,0.30952380952380953
MTBLS205,MTBLS407,0.2413793103448276
MTBLS205,MTBLS467,0.21212121212121213
MTBLS205,MTBLS686,0.23333333333333334
MTBLS205,MTBLS730,0.24242424242424243
MTBLS205,MTBLS833,0.22580645161290322
MTBLS205,MTBLS834,0.22857142857142856
MTBLS2080,MTBLS3415,0.20454545454545456
MTBLS2080,MTBLS3893,0.2549019607843137
MTBLS2080,MTBLS5345,0.2033898305084746
MTBLS2080,MTBLS636,0.22580645161290322
MTBLS2088,MTBLS2146,0.7619047619047619
MTBLS209,MTBLS256,0.42857142857142855
MTBLS209,MTBLS261,0.21428571428571427
MTBLS209,MTBLS273,0.2857142857142857
MTBLS209,MTBLS282,0.25
MTBLS209,MTBLS2871,0.2222222222222222
MTBLS209,MTBLS303,0.3333333333333333
MTBLS209,MTBLS3251,0.25
MTBLS209,MTBLS328,0.2857142857142857
MTBLS209,MTBLS336,0.25
MTBLS209,MTBLS358,0.25
MTBLS209,MTBLS385,0.2222222222222222
MTBLS209,MTBLS3860,0.21428571428571427
MTBLS209,MTBLS39,0.25
MTBLS209,MTBLS40,0.2727272727272727
MTBLS209,MTBLS415,0.3333333333333333
MTBLS209,MTBLS450,0.2222222222222222
MTBLS209,MTBLS484,0.6
MTBLS209,MTBLS487,0.25
MTBLS209,MTBLS5132,0.2857142857142857
MTBLS209,MTBLS5148,0.2857142857142857
MTBLS209,MTBLS545,0.25
MTBLS209,MTBLS5778,0.2222222222222222
MTBLS209,MTBLS583,0.2857142857142857
MTBLS209,MTBLS6,0.25
MTBLS209,MTBLS613,0.21428571428571427
MTBLS209,MTBLS643,0.2222222222222222
MTBLS209,MTBLS6927,0.2222222222222222
MTBLS209,MTBLS73,0.2857142857142857
MTBLS209,MTBLS79,0.5
MTBLS209,MTBLS807,0.25
MTBLS209,MTBLS811,0.375
MTBLS209,MTBLS825,0.25
MTBLS209,MTBLS86,0.25
MTBLS209,MTBLS893,0.21428571428571427
MTBLS2096,MTBLS273,0.2222222222222222
MTBLS2096,MTBLS2871,0.3
MTBLS2096,MTBLS415,0.25
MTBLS2096,MTBLS484,0.25
MTBLS2096,MTBLS487,0.3333333333333333
MTBLS2096,MTBLS5132,0.2222222222222222
MTBLS2096,MTBLS5148,0.2222222222222222
MTBLS2096,MTBLS549,0.21428571428571427
MTBLS2096,MTBLS79,0.375
MTBLS21,MTBLS360,0.25
MTBLS21,MTBLS38,0.25
MTBLS21,MTBLS842,0.3333333333333333
MTBLS210,MTBLS217,0.2222222222222222
MTBLS210,MTBLS3332,0.2777777777777778
MTBLS210,MTBLS381,0.2727272727272727
MTBLS210,MTBLS39,0.2727272727272727
MTBLS210,MTBLS408,0.23529411764705882
MTBLS210,MTBLS4568,0.21052631578947367
MTBLS210,MTBLS5195,0.21428571428571427
MTBLS210,MTBLS520,0.21428571428571427
MTBLS210,MTBLS5608,0.2222222222222222
MTBLS210,MTBLS6075,0.21739130434782608
MTBLS210,MTBLS613,0.3125
MTBLS210,MTBLS614,0.22727272727272727
MTBLS2104,MTBLS280,0.21875
MTBLS2104,MTBLS6505,0.20588235294117646
MTBLS2108,MTBLS316,0.2222222222222222
MTBLS2108,MTBLS3251,0.20833333333333334
MTBLS2108,MTBLS3341,0.2413793103448276
MTBLS2108,MTBLS549,0.3181818181818182
MTBLS2109,MTBLS316,0.225
MTBLS2111,MTBLS3505,0.2894736842105263
MTBLS212,MTBLS3201,0.24
MTBLS213,MTBLS228,0.3
MTBLS213,MTBLS229,0.21428571428571427
MTBLS213,MTBLS247,0.3157894736842105
MTBLS213,MTBLS4722,0.21739130434782608
MTBLS213,MTBLS483,0.2222222222222222
MTBLS213,MTBLS535,0.23529411764705882
MTBLS213,MTBLS5877,0.2222222222222222
MTBLS213,MTBLS6076,0.21428571428571427
MTBLS213,MTBLS613,0.2222222222222222
MTBLS213,MTBLS682,0.22727272727272727
MTBLS213,MTBLS73,0.2727272727272727
MTBLS213,MTBLS86,0.25
MTBLS213,MTBLS926,0.24
MTBLS2130,MTBLS2824,0.25
MTBLS2131,MTBLS26,0.2222222222222222
MTBLS2131,MTBLS2852,0.23684210526315788
MTBLS2131,MTBLS2970,0.20930232558139536
MTBLS2131,MTBLS5762,0.21052631578947367
MTBLS2150,MTBLS867,0.2222222222222222
MTBLS2154,MTBLS39,0.23529411764705882
MTBLS2154,MTBLS898,0.2222222222222222
MTBLS2159,MTBLS78,0.20408163265306123
MTBLS216,MTBLS217,0.29411764705882354
MTBLS216,MTBLS418,0.2857142857142857
MTBLS216,MTBLS852,0.2857142857142857
MTBLS2166,MTBLS882,0.24
MTBLS217,MTBLS379,0.22727272727272727
MTBLS217,MTBLS39,0.2857142857142857
MTBLS217,MTBLS686,0.21052631578947367
MTBLS217,MTBLS770,0.2222222222222222
MTBLS217,MTBLS775,0.21052631578947367
MTBLS218,MTBLS304,0.21428571428571427
MTBLS218,MTBLS415,0.2222222222222222
MTBLS218,MTBLS484,0.2222222222222222
MTBLS218,MTBLS547,0.21428571428571427
MTBLS218,MTBLS548,0.21428571428571427
MTBLS218,MTBLS653,0.25
MTBLS218,MTBLS701,0.21428571428571427
MTBLS2187,MTBLS478,0.22580645161290322
MTBLS2187,MTBLS628,0.20588235294117646
MTBLS2188,MTBLS5196,0.21621621621621623
MTBLS2199,MTBLS2200,1.0
MTBLS22,MTBLS41,1.0
MTBLS22,MTBLS42,1.0
MTBLS22,MTBLS43,0.3333333333333333
MTBLS22,MTBLS44,0.3333333333333333
MTBLS22,MTBLS54,0.3333333333333333
MTBLS220,MTBLS221,0.5142857142857142
MTBLS2205,MTBLS2406,0.25
MTBLS2205,MTBLS273,0.21428571428571427
MTBLS2205,MTBLS3657,0.2222222222222222
MTBLS2205,MTBLS3950,0.25
MTBLS2205,MTBLS4861,0.22727272727272727
MTBLS2205,MTBLS5195,0.23529411764705882
MTBLS2205,MTBLS520,0.23529411764705882
MTBLS2205,MTBLS548,0.2222222222222222
MTBLS2205,MTBLS6863,0.23076923076923078
MTBLS2205,MTBLS742,0.21052631578947367
MTBLS2205,MTBLS833,0.3333333333333333
MTBLS2207,MTBLS479,0.21428571428571427
MTBLS221,MTBLS284,0.21212121212121213
MTBLS221,MTBLS3320,0.21212121212121213
MTBLS221,MTBLS406,0.3333333333333333
MTBLS221,MTBLS407,0.20588235294117646
MTBLS2215,MTBLS2394,0.25925925925925924
MTBLS2215,MTBLS284,0.5
MTBLS2215,MTBLS318,0.30434782608695654
MTBLS2215,MTBLS3318,0.2962962962962963
MTBLS2215,MTBLS3320,0.5
MTBLS2215,MTBLS3786,0.35
MTBLS2215,MTBLS406,0.20588235294117646
MTBLS2215,MTBLS407,0.4666666666666667
MTBLS2215,MTBLS440,0.25925925925925924
MTBLS2215,MTBLS442,0.28
MTBLS2215,MTBLS467,0.3684210526315789
MTBLS2215,MTBLS520,0.23529411764705882
MTBLS2215,MTBLS533,0.2916666666666667
MTBLS2215,MTBLS5462,0.3333333333333333
MTBLS2215,MTBLS5543,0.30434782608695654
MTBLS2215,MTBLS686,0.4375
MTBLS2215,MTBLS697,0.2692307692307692
MTBLS2215,MTBLS702,0.3181818181818182
MTBLS2215,MTBLS730,0.35
MTBLS2215,MTBLS795,0.2916666666666667
MTBLS2215,MTBLS833,0.4117647058823529
MTBLS2215,MTBLS834,0.3181818181818182
MTBLS2217,MTBLS3683,0.22580645161290322
MTBLS2217,MTBLS662,0.21739130434782608
MTBLS2224,MTBLS2349,0.23809523809523808
MTBLS2224,MTBLS39,0.23076923076923078
MTBLS2224,MTBLS4893,0.24
MTBLS2224,MTBLS6,0.23076923076923078
MTBLS224,MTBLS52,0.25
MTBLS224,MTBLS74,0.25
MTBLS224,MTBLS773,0.5
MTBLS224,MTBLS784,0.21428571428571427
MTBLS2266,MTBLS234,0.21052631578947367
MTBLS2266,MTBLS4186,0.2777777777777778
MTBLS2266,MTBLS544,0.21428571428571427
MTBLS2267,MTBLS478,0.20833333333333334
MTBLS228,MTBLS229,0.25
MTBLS228,MTBLS2406,0.25
MTBLS228,MTBLS281,0.2222222222222222
MTBLS228,MTBLS284,0.2222222222222222
MTBLS228,MTBLS3038,0.25
MTBLS228,MTBLS3320,0.2222222222222222
MTBLS228,MTBLS384,0.25
MTBLS228,MTBLS39,0.3333333333333333
MTBLS228,MTBLS3950,0.25
MTBLS228,MTBLS3977,0.3
MTBLS228,MTBLS479,0.5
MTBLS228,MTBLS5155,0.2222222222222222
MTBLS228,MTBLS5195,0.2222222222222222
MTBLS228,MTBLS520,0.2222222222222222
MTBLS228,MTBLS544,0.3333333333333333
MTBLS228,MTBLS613,0.25
MTBLS228,MTBLS638,0.2222222222222222
MTBLS228,MTBLS6516,0.2222222222222222
MTBLS228,MTBLS670,0.2222222222222222
MTBLS228,MTBLS688,0.3333333333333333
MTBLS228,MTBLS698,0.25
MTBLS228,MTBLS73,0.4
MTBLS228,MTBLS733,0.25
MTBLS228,MTBLS736,0.25
MTBLS228,MTBLS74,0.3333333333333333
MTBLS228,MTBLS752,0.3333333333333333
MTBLS228,MTBLS754,0.3333333333333333
MTBLS228,MTBLS771,0.25
MTBLS228,MTBLS7711,0.23076923076923078
MTBLS228,MTBLS7713,0.23076923076923078
MTBLS228,MTBLS772,0.25
MTBLS228,MTBLS809,0.25
MTBLS228,MTBLS86,0.3333333333333333
MTBLS228,MTBLS897,0.2222222222222222
MTBLS2289,MTBLS288,0.26666666666666666
MTBLS2289,MTBLS355,0.2571428571428571
MTBLS229,MTBLS479,0.25
MTBLS229,MTBLS572,0.2222222222222222
MTBLS229,MTBLS73,0.2222222222222222
MTBLS2291,MTBLS2349,0.9333333333333333
MTBLS2291,MTBLS2469,0.21739130434782608
MTBLS23,MTBLS247,0.21052631578947367
MTBLS23,MTBLS484,0.2222222222222222
MTBLS2305,MTBLS2334,0.2222222222222222
MTBLS2311,MTBLS4186,0.2777777777777778
MTBLS2317,MTBLS784,0.20833333333333334
MTBLS2319,MTBLS5297,0.20512820512820512
MTBLS2322,MTBLS2323,0.7307692307692307
MTBLS2322,MTBLS2324,0.9565217391304348
MTBLS2323,MTBLS2324,0.7037037037037037
MTBLS2327,MTBLS548,0.21052631578947367
MTBLS2330,MTBLS898,0.21212121212121213
MTBLS2331,MTBLS547,0.2222222222222222
MTBLS2331,MTBLS548,0.2222222222222222
MTBLS234,MTBLS478,0.21739130434782608
MTBLS2349,MTBLS2469,0.2608695652173913
MTBLS235,MTBLS640,0.5
MTBLS235,MTBLS674,0.3333333333333333
MTBLS2356,MTBLS3286,0.23076923076923078
MTBLS2358,MTBLS4568,0.20833333333333334
MTBLS2358,MTBLS7711,0.2727272727272727
MTBLS2358,MTBLS7713,0.2727272727272727
MTBLS2358,MTBLS809,0.2222222222222222
MTBLS237,MTBLS432,0.21739130434782608
MTBLS2372,MTBLS2559,0.24444444444444444
MTBLS2384,MTBLS3184,0.2222222222222222
MTBLS2384,MTBLS3657,0.23529411764705882
MTBLS2384,MTBLS3725,0.34782608695652173
MTBLS2384,MTBLS381,0.3076923076923077
MTBLS2384,MTBLS39,0.21428571428571427
MTBLS2384,MTBLS3950,0.26666666666666666
MTBLS2384,MTBLS4186,0.21052631578947367
MTBLS2384,MTBLS5195,0.42857142857142855
MTBLS2384,MTBLS520,0.42857142857142855
MTBLS2384,MTBLS5272,0.23529411764705882
MTBLS2384,MTBLS544,0.21428571428571427
MTBLS2384,MTBLS6663,0.22727272727272727
MTBLS2384,MTBLS679,0.35294117647058826
MTBLS2384,MTBLS770,0.23076923076923078
MTBLS2384,MTBLS833,0.21052631578947367
MTBLS2394,MTBLS284,0.3181818181818182
MTBLS2394,MTBLS318,0.22580645161290322
MTBLS2394,MTBLS3320,0.3181818181818182
MTBLS2394,MTBLS3786,0.25
MTBLS2394,MTBLS407,0.30434782608695654
MTBLS2394,MTBLS440,0.23529411764705882
MTBLS2394,MTBLS442,0.25
MTBLS2394,MTBLS467,0.25925925925925924
MTBLS2394,MTBLS533,0.25806451612903225
MTBLS2394,MTBLS5462,0.2413793103448276
MTBLS2394,MTBLS5543,0.22580645161290322
MTBLS2394,MTBLS686,0.2916666666666667
MTBLS2394,MTBLS697,0.20588235294117646
MTBLS2394,MTBLS702,0.23333333333333334
MTBLS2394,MTBLS730,0.2962962962962963
MTBLS2394,MTBLS795,0.25806451612903225
MTBLS2394,MTBLS833,0.3333333333333333
MTBLS2394,MTBLS834,0.27586206896551724
MTBLS2397,MTBLS2771,0.22727272727272727
MTBLS2397,MTBLS316,0.20833333333333334
MTBLS2397,MTBLS6505,0.25
MTBLS24,MTBLS798,0.23076923076923078
MTBLS2401,MTBLS2413,0.2647058823529412
MTBLS2406,MTBLS273,0.375
MTBLS2406,MTBLS278,0.23076923076923078
MTBLS2406,MTBLS2806,0.23529411764705882
MTBLS2406,MTBLS284,0.25
MTBLS2406,MTBLS3038,0.2727272727272727
MTBLS2406,MTBLS3075,0.23529411764705882
MTBLS2406,MTBLS3194,0.21052631578947367
MTBLS2406,MTBLS3251,0.21428571428571427
MTBLS2406,MTBLS3320,0.25
MTBLS2406,MTBLS3637,0.21428571428571427
MTBLS2406,MTBLS3657,0.23076923076923078
MTBLS2406,MTBLS385,0.3
MTBLS2406,MTBLS3854,0.25
MTBLS2406,MTBLS39,0.3333333333333333
MTBLS2406,MTBLS3950,0.2727272727272727
MTBLS2406,MTBLS401,0.3
MTBLS2406,MTBLS404,0.2222222222222222
MTBLS2406,MTBLS4040,0.21428571428571427
MTBLS2406,MTBLS407,0.23076923076923078
MTBLS2406,MTBLS415,0.25
MTBLS2406,MTBLS4307,0.25
MTBLS2406,MTBLS433,0.2222222222222222
MTBLS2406,MTBLS4437,0.25
MTBLS2406,MTBLS4708,0.25
MTBLS2406,MTBLS479,0.25
MTBLS2406,MTBLS484,0.25
MTBLS2406,MTBLS5071,0.25
MTBLS2406,MTBLS5132,0.2222222222222222
MTBLS2406,MTBLS5148,0.2222222222222222
MTBLS2406,MTBLS5195,0.25
MTBLS2406,MTBLS520,0.25
MTBLS2406,MTBLS5272,0.23076923076923078
MTBLS2406,MTBLS528,0.23076923076923078
MTBLS2406,MTBLS547,0.23076923076923078
MTBLS2406,MTBLS548,0.23076923076923078
MTBLS2406,MTBLS549,0.21428571428571427
MTBLS2406,MTBLS6516,0.36363636363636365
MTBLS2406,MTBLS6663,0.2222222222222222
MTBLS2406,MTBLS670,0.25
MTBLS2406,MTBLS686,0.21428571428571427
MTBLS2406,MTBLS69,0.25
MTBLS2406,MTBLS73,0.2222222222222222
MTBLS2406,MTBLS730,0.23529411764705882
MTBLS2406,MTBLS742,0.3076923076923077
MTBLS2406,MTBLS7711,0.25
MTBLS2406,MTBLS7713,0.25
MTBLS2406,MTBLS777,0.21428571428571427
MTBLS2406,MTBLS79,0.2222222222222222
MTBLS2406,MTBLS809,0.2727272727272727
MTBLS2406,MTBLS833,0.2857142857142857
MTBLS2406,MTBLS834,0.21052631578947367
MTBLS2406,MTBLS867,0.2222222222222222
MTBLS2406,MTBLS916,0.21428571428571427
MTBLS241,MTBLS273,0.25
MTBLS241,MTBLS560,0.25
MTBLS2413,MTBLS784,0.21428571428571427
MTBLS242,MTBLS296,0.3333333333333333
MTBLS242,MTBLS378,0.2857142857142857
MTBLS242,MTBLS483,0.21428571428571427
MTBLS242,MTBLS544,0.25
MTBLS2427,MTBLS3963,0.21428571428571427
MTBLS2427,MTBLS5196,0.21212121212121213
MTBLS2427,MTBLS6578,0.21875
MTBLS2441,MTBLS4126,0.22857142857142856
MTBLS2472,MTBLS614,0.21621621621621623
MTBLS2483,MTBLS520,0.23529411764705882
MTBLS2522,MTBLS457,0.25
MTBLS2522,MTBLS460,0.3333333333333333
MTBLS2522,MTBLS471,0.3333333333333333
MTBLS2522,MTBLS523,0.25
MTBLS2522,MTBLS618,0.3333333333333333
MTBLS2522,MTBLS95,0.3333333333333333
MTBLS2522,MTBLS96,0.25
MTBLS253,MTBLS279,0.9230769230769231
MTBLS253,MTBLS280,0.8571428571428571
MTBLS2559,MTBLS882,0.22727272727272727
MTBLS256,MTBLS261,0.21428571428571427
MTBLS256,MTBLS273,0.2857142857142857
MTBLS256,MTBLS282,0.25
MTBLS256,MTBLS2871,0.2222222222222222
MTBLS256,MTBLS303,0.3333333333333333
MTBLS256,MTBLS3251,0.25
MTBLS256,MTBLS328,0.2857142857142857
MTBLS256,MTBLS336,0.25
MTBLS256,MTBLS358,0.25
MTBLS256,MTBLS385,0.2222222222222222
MTBLS256,MTBLS3860,0.21428571428571427
MTBLS256,MTBLS39,0.25
MTBLS256,MTBLS40,0.2727272727272727
MTBLS256,MTBLS415,0.3333333333333333
MTBLS256,MTBLS450,0.2222222222222222
MTBLS256,MTBLS484,0.6
MTBLS256,MTBLS487,0.25
MTBLS256,MTBLS5132,0.2857142857142857
MTBLS256,MTBLS5148,0.2857142857142857
MTBLS256,MTBLS545,0.25
MTBLS256,MTBLS5778,0.2222222222222222
MTBLS256,MTBLS583,0.2857142857142857
MTBLS256,MTBLS6,0.25
MTBLS256,MTBLS613,0.21428571428571427
MTBLS256,MTBLS643,0.2222222222222222
MTBLS256,MTBLS6927,0.2222222222222222
MTBLS256,MTBLS73,0.2857142857142857
MTBLS256,MTBLS79,0.5
MTBLS256,MTBLS807,0.25
MTBLS256,MTBLS811,0.375
MTBLS256,MTBLS825,0.25
MTBLS256,MTBLS86,0.25
MTBLS256,MTBLS893,0.21428571428571427
MTBLS259,MTBLS428,0.2857142857142857
MTBLS259,MTBLS630,0.2222222222222222
MTBLS259,MTBLS75,0.2222222222222222
MTBLS259,MTBLS8,0.3076923076923077
MTBLS26,MTBLS2852,0.24
MTBLS261,MTBLS484,0.25
MTBLS261,MTBLS545,0.2222222222222222
MTBLS261,MTBLS79,0.23076923076923078
MTBLS2627,MTBLS4126,0.20408163265306123
MTBLS263,MTBLS264,1.0
MTBLS263,MTBLS265,1.0
MTBLS263,MTBLS266,1.0
MTBLS263,MTBLS267,1.0
MTBLS263,MTBLS87,0.21739130434782608
MTBLS263,MTBLS88,0.21428571428571427
MTBLS2634,MTBLS288,0.21428571428571427
MTBLS2634,MTBLS3358,0.21428571428571427
MTBLS2634,MTBLS779,0.21212121212121213
MTBLS264,MTBLS265,1.0
MTBLS264,MTBLS266,1.0
MTBLS264,MTBLS267,1.0
MTBLS264,MTBLS87,0.21739130434782608
MTBLS264,MTBLS88,0.21428571428571427
MTBLS265,MTBLS266,1.0
MTBLS265,MTBLS267,1.0
MTBLS265,MTBLS87,0.21739130434782608
MTBLS265,MTBLS88,0.21428571428571427
MTBLS266,MTBLS267,1.0
MTBLS266,MTBLS87,0.21739130434782608
MTBLS266,MTBLS88,0.21428571428571427
MTBLS267,MTBLS87,0.21739130434782608
MTBLS267,MTBLS88,0.21428571428571427
MTBLS2689,MTBLS882,0.24
MTBLS27,MTBLS273,0.25
MTBLS27,MTBLS282,0.2222222222222222
MTBLS27,MTBLS385,0.3333333333333333
MTBLS27,MTBLS415,0.2857142857142857
MTBLS270,MTBLS286,0.2222222222222222
MTBLS270,MTBLS287,0.2222222222222222
MTBLS270,MTBLS381,0.25
MTBLS270,MTBLS39,0.25
MTBLS2721,MTBLS4980,0.25806451612903225
MTBLS273,MTBLS282,0.2857142857142857
MTBLS273,MTBLS2871,0.25
MTBLS273,MTBLS303,0.2222222222222222
MTBLS273,MTBLS3038,0.2222222222222222
MTBLS273,MTBLS342,0.2222222222222222
MTBLS273,MTBLS36,0.25
MTBLS273,MTBLS361,0.2222222222222222
MTBLS273,MTBLS385,0.42857142857142855
MTBLS273,MTBLS39,0.2857142857142857
MTBLS273,MTBLS3950,0.2222222222222222
MTBLS273,MTBLS401,0.25
MTBLS273,MTBLS415,0.4
MTBLS273,MTBLS4307,0.21428571428571427
MTBLS273,MTBLS4708,0.21428571428571427
MTBLS273,MTBLS484,0.4
MTBLS273,MTBLS487,0.2857142857142857
MTBLS273,MTBLS5132,0.3333333333333333
MTBLS273,MTBLS5148,0.3333333333333333
MTBLS273,MTBLS533,0.2222222222222222
MTBLS273,MTBLS5778,0.25
MTBLS273,MTBLS626,0.2222222222222222
MTBLS273,MTBLS6927,0.25
MTBLS273,MTBLS74,0.25
MTBLS273,MTBLS742,0.2727272727272727
MTBLS273,MTBLS79,0.3333333333333333
MTBLS273,MTBLS795,0.2222222222222222
MTBLS273,MTBLS811,0.25
MTBLS273,MTBLS825,0.2857142857142857
MTBLS273,MTBLS833,0.25
MTBLS275,MTBLS48,0.2857142857142857
MTBLS277,MTBLS812,0.21428571428571427
MTBLS2771,MTBLS566,0.23809523809523808
MTBLS2771,MTBLS6661,0.23529411764705882
MTBLS2771,MTBLS688,0.21428571428571427
MTBLS2772,MTBLS2776,1.0
MTBLS278,MTBLS281,0.21428571428571427
MTBLS278,MTBLS284,0.21428571428571427
MTBLS278,MTBLS303,0.45454545454545453
MTBLS278,MTBLS3038,0.23076923076923078
MTBLS278,MTBLS3320,0.21428571428571427
MTBLS278,MTBLS39,0.2727272727272727
MTBLS278,MTBLS3950,0.23076923076923078
MTBLS278,MTBLS5195,0.21428571428571427
MTBLS278,MTBLS520,0.21428571428571427
MTBLS278,MTBLS6516,0.21428571428571427
MTBLS278,MTBLS86,0.2727272727272727
MTBLS2782,MTBLS2863,0.5416666666666666
MTBLS2782,MTBLS833,0.21428571428571427
MTBLS279,MTBLS280,0.9230769230769231
MTBLS2790,MTBLS284,0.21052631578947367
MTBLS2790,MTBLS3320,0.21052631578947367
MTBLS2790,MTBLS467,0.21739130434782608
MTBLS2790,MTBLS520,0.21052631578947367
MTBLS2790,MTBLS613,0.22727272727272727
MTBLS2790,MTBLS733,0.2222222222222222
MTBLS2790,MTBLS736,0.2222222222222222
MTBLS2795,MTBLS572,0.2222222222222222
MTBLS2806,MTBLS284,0.2222222222222222
MTBLS2806,MTBLS3320,0.2222222222222222
MTBLS2806,MTBLS407,0.21052631578947367
MTBLS2806,MTBLS4268,0.2631578947368421
MTBLS2806,MTBLS4708,0.22727272727272727
MTBLS2806,MTBLS4722,0.23076923076923078
MTBLS2806,MTBLS520,0.2222222222222222
MTBLS2806,MTBLS533,0.28
MTBLS2806,MTBLS730,0.2727272727272727
MTBLS2806,MTBLS833,0.25
MTBLS281,MTBLS3286,0.29411764705882354
MTBLS281,MTBLS479,0.2222222222222222
MTBLS281,MTBLS638,0.23076923076923078
MTBLS282,MTBLS2871,0.2222222222222222
MTBLS282,MTBLS385,0.375
MTBLS282,MTBLS39,0.25
MTBLS282,MTBLS415,0.3333333333333333
MTBLS282,MTBLS4307,0.2857142857142857
MTBLS282,MTBLS484,0.3333333333333333
MTBLS282,MTBLS487,0.25
MTBLS282,MTBLS5132,0.2857142857142857
MTBLS282,MTBLS5148,0.2857142857142857
MTBLS282,MTBLS5778,0.2222222222222222
MTBLS282,MTBLS6927,0.2222222222222222
MTBLS282,MTBLS79,0.2857142857142857
MTBLS282,MTBLS811,0.2222222222222222
MTBLS282,MTBLS825,0.25
MTBLS283,MTBLS4268,0.21428571428571427
MTBLS2831,MTBLS36,0.25
MTBLS284,MTBLS301,0.23076923076923078
MTBLS284,MTBLS3038,0.25
MTBLS284,MTBLS318,0.3888888888888889
MTBLS284,MTBLS3318,0.30434782608695654
MTBLS284,MTBLS3320,0.7777777777777778
MTBLS284,MTBLS3657,0.21428571428571427
MTBLS284,MTBLS3786,0.4666666666666667
MTBLS284,MTBLS39,0.3
MTBLS284,MTBLS3950,0.25
MTBLS284,MTBLS406,0.2413793103448276
MTBLS284,MTBLS407,0.7
MTBLS284,MTBLS415,0.2222222222222222
MTBLS284,MTBLS440,0.3181818181818182
MTBLS284,MTBLS442,0.35
MTBLS284,MTBLS467,0.5
MTBLS284,MTBLS479,0.2222222222222222
MTBLS284,MTBLS484,0.2222222222222222
MTBLS284,MTBLS4861,0.2222222222222222
MTBLS284,MTBLS5195,0.23076923076923078
MTBLS284,MTBLS520,0.3333333333333333
MTBLS284,MTBLS5272,0.21428571428571427
MTBLS284,MTBLS528,0.21428571428571427
MTBLS284,MTBLS533,0.3684210526315789
MTBLS284,MTBLS5462,0.4375
MTBLS284,MTBLS547,0.21428571428571427
MTBLS284,MTBLS548,0.21428571428571427
MTBLS284,MTBLS5543,0.3888888888888889
MTBLS284,MTBLS638,0.23076923076923078
MTBLS284,MTBLS6516,0.23076923076923078
MTBLS284,MTBLS679,0.26666666666666666
MTBLS284,MTBLS686,0.6363636363636364
MTBLS284,MTBLS697,0.3333333333333333
MTBLS284,MTBLS702,0.4117647058823529
MTBLS284,MTBLS730,0.4666666666666667
MTBLS284,MTBLS795,0.3684210526315789
MTBLS284,MTBLS833,0.5833333333333334
MTBLS284,MTBLS834,0.4117647058823529
MTBLS2851,MTBLS3235,0.25
MTBLS2855,MTBLS3286,0.38461538461538464
MTBLS286,MTBLS287,1.0
MTBLS286,MTBLS381,0.2222222222222222
MTBLS286,MTBLS39,0.2222222222222222
MTBLS287,MTBLS381,0.2222222222222222
MTBLS287,MTBLS39,0.2222222222222222
MTBLS2871,MTBLS3075,0.25
MTBLS2871,MTBLS3637,0.3333333333333333
MTBLS2871,MTBLS381,0.2222222222222222
MTBLS2871,MTBLS39,0.2222222222222222
MTBLS2871,MTBLS3916,0.21428571428571427
MTBLS2871,MTBLS415,0.2857142857142857
MTBLS2871,MTBLS4820,0.2857142857142857
MTBLS2871,MTBLS484,0.2857142857142857
MTBLS2871,MTBLS487,0.2222222222222222
MTBLS2871,MTBLS5132,0.6666666666666666
MTBLS2871,MTBLS5148,0.6666666666666666
MTBLS2871,MTBLS6661,0.25
MTBLS2871,MTBLS6758,0.23529411764705882
MTBLS2871,MTBLS679,0.21428571428571427
MTBLS2871,MTBLS688,0.2222222222222222
MTBLS2871,MTBLS6927,0.5
MTBLS2871,MTBLS79,0.42857142857142855
MTBLS2871,MTBLS825,0.2222222222222222
MTBLS288,MTBLS355,0.391304347826087
MTBLS288,MTBLS3595,0.2608695652173913
MTBLS288,MTBLS3683,0.24
MTBLS288,MTBLS4507,0.25
MTBLS288,MTBLS484,0.23076923076923078
MTBLS288,MTBLS545,0.2777777777777778
MTBLS288,MTBLS6,0.2857142857142857
MTBLS288,MTBLS79,0.21428571428571427
MTBLS288,MTBLS803,0.2777777777777778
MTBLS289,MTBLS69,0.2727272727272727
MTBLS290,MTBLS574,0.25
MTBLS291,MTBLS293,0.3333333333333333
MTBLS291,MTBLS36,0.5
MTBLS291,MTBLS415,0.25
MTBLS291,MTBLS43,0.3333333333333333
MTBLS291,MTBLS44,0.3333333333333333
MTBLS291,MTBLS460,0.25
MTBLS291,MTBLS47,0.25
MTBLS291,MTBLS484,0.25
MTBLS291,MTBLS525,0.25
MTBLS291,MTBLS54,0.3333333333333333
MTBLS291,MTBLS615,0.3333333333333333
MTBLS291,MTBLS90,0.25
MTBLS292,MTBLS368,0.3333333333333333
MTBLS293,MTBLS36,0.5
MTBLS293,MTBLS415,0.25
MTBLS293,MTBLS43,0.3333333333333333
MTBLS293,MTBLS44,0.3333333333333333
MTBLS293,MTBLS460,0.25
